0 2
1 13 0 0 0 0 0.00146 -0.00971 0.40782 0.42140 0.10566 220.69785 59.30407 502.91764 0.00000
1 211 0 0 0 0 0.00201 0.00971 0.36741 0.39316 0.13957 220.69785 59.30407 502.91764 0.00000
1 2
1 13 0 0 0 0 0.01115 -0.01699 0.41956 0.43314 0.10566 27.35628 16.10692 672.10622 0.00000
1 211 0 0 0 0 -0.00980 0.02067 0.45690 0.47829 0.13957 27.35628 16.10692 672.10622 0.00000
2 2
1 13 0 0 0 0 -0.00991 -0.01412 0.30156 0.32000 0.10566 10.56342 79.69188 524.90975 0.00000
1 211 0 0 0 0 0.01222 0.01694 0.51436 0.53336 0.13957 10.56342 79.69188 524.90975 0.00000
3 2
1 13 0 0 0 0 0.01044 -0.02167 0.26441 0.28575 0.10566 193.32935 100.12271 644.96878 0.00000
1 211 0 0 0 0 -0.00993 0.01877 0.39375 0.41829 0.13957 193.32935 100.12271 644.96878 0.00000
4 2
1 13 0 0 0 0 0.00342 -0.01880 0.20554 0.23190 0.10566 191.07679 32.13806 327.42764 0.00000
1 211 0 0 0 0 -0.00499 0.01685 0.35599 0.38278 0.13957 191.07679 32.13806 327.42764 0.00000
5 2
1 13 0 0 0 0 -0.00750 -0.01259 0.45597 0.46828 0.10566 103.83949 38.21223 1033.60247 0.00000
1 211 0 0 0 0 0.01318 0.01241 0.81325 0.82533 0.13957 103.83949 38.21223 1033.60247 0.00000
6 2
1 13 0 0 0 0 -0.00667 0.00516 0.23191 0.25499 0.10566 171.39050 61.73162 272.91632 0.00000
1 211 0 0 0 0 0.00859 -0.00540 0.20069 0.24466 0.13957 171.39050 61.73162 272.91632 0.00000
7 2
1 13 0 0 0 0 -0.01107 -0.02085 0.12123 0.16253 0.10566 4.60917 61.75946 398.85007 0.00000
1 211 0 0 0 0 0.01066 0.02207 0.16589 0.21818 0.13957 4.60917 61.75946 398.85007 0.00000
8 2
1 13 0 0 0 0 -0.01734 0.01564 0.31789 0.33580 0.10566 167.91516 250.78962 722.55994 0.00000
1 211 0 0 0 0 0.01623 -0.01864 0.39613 0.42072 0.13957 167.91516 250.78962 722.55994 0.00000
9 2
1 13 0 0 0 0 -0.00130 -0.02423 0.11461 0.15776 0.10566 90.34745 56.56582 2.31438 0.00000
1 211 0 0 0 0 0.00018 0.02384 0.15058 0.20670 0.13957 90.34745 56.56582 2.31438 0.00000
